"Index","Pair.1","Pair.2","Pair.3","Pair.4","Pair.5","Pair.6","Pair.7","Pair.8","Pair.9","Pair.10","Pair.11","Pair.12","Pair.13","Pair.14","Pair.15","Pair.16","Pair.17","Pair.18","Pair.19","Pair.20","Pair.21","Pair.22","Pair.23","Pair.24","Pair.25","Pair.26","Pair.27","Pair.28","Pair.29","Pair.30","Pair.31","Pair.32","Pair.33","Pair.34","Pair.35","Pair.36","Pair.37","Pair.38","Pair.39","Pair.40","Pair.41","Pair.42","Pair.43","Pair.44","Pair.45","Pair.46","Pair.47","Pair.48","Pair.49","Pair.50","Pair.51","Pair.52","Pair.53","Pair.54","Pair.55","Pair.56","Pair.57","Pair.58","Pair.59","Pair.60","Pair.61","Pair.62","Pair.63","Pair.64","Pair.65","Pair.66","Pair.67","Pair.68","Pair.69","Pair.70","Pair.71","Pair.72","Pair.73"
"2012-07-27",0.106617966563719,0.0467149860916584,-0.222399310101461,-0.0797900571247286,-0.384855431981767,-0.190162551175755,-0.34828976397858,-0.0443701391266826,-0.223070717184888,-0.241486825090123,0.0176842025462603,0.0481649806566243,0.0340306302806802,0.19120361493169,-0.52759800841151,0.257236331247099,1.16031434588212,-0.274323228747884,-0.0855433952859593,-0.096151544791336,-0.164741900437472,-0.0405807918717028,0.0736462292845859,-0.143970497282762,-0.758665085517139,0.213364704767474,-0.155191939587662,-0.165818173493721,-0.236921376174458,-0.191992719544432,-0.602287708246936,-0.77221959643876,-0.295261266774874,0.187468784084582,-0.291977382474793,-0.243253360727577,0.394477252190532,-0.0731637778205712,-0.519883194828959,-0.211462464384907,-0.40031131498719,-0.447615078388588,-0.675443560968501,-0.329941967262434,-0.506107141746052,-0.536323967487437,0.00866379377713749,0.1054548421258,-0.654896650459184,-0.28500621459174,-0.262122114824571,-0.208683653567696,-0.0207245632363795,-0.0290820419014269,0.860159611914742,-0.142601273916386,0.0856670039139448,-0.107630246885631,0.117651454258478,-0.405777455617836,0.607257047627399,0.951811383693724,-0.145112541289131,0.807431224931734,-0.235199134593712,0.0281163292638244,0.745717281853649,0.265857222058149,-0.0286926376921801,0.147120417940427,-0.211726893067639,-0.0732395344307667,0.0180396049047227
"2012-07-30",0.115835327451987,-0.112412566883066,-0.314371972591908,-0.1215578987318,-0.397750998247241,-0.200149508952608,-0.424147502259506,-0.142255446730783,-0.242548628323974,-0.281511411735811,-0.150359767266987,-0.125964609491613,-0.141842551785217,0.116687103837984,-0.508652890335994,0.235183386017857,1.11007445680599,-0.279309828308708,-0.0925432930256046,-0.101816229827788,-0.17519602044679,0.00192398582143844,0.0682404339406326,-0.189352826851243,-0.817229196918138,0.196320956317478,-0.163998643886539,-0.173202814184322,-0.2492874700259,-0.240118659569509,-0.605637038754135,-0.753168350257364,-0.312962304266576,0.0562648605059295,-0.301108607932205,-0.23146625318443,0.224494022601605,-0.108430552719497,-0.561126886537271,-0.205446494829915,-0.414554764264053,-0.494564139471876,-0.691712006947379,-0.326821282809231,-0.54084434451144,-0.577659335225367,-0.0379115474324011,0.135318791018354,-0.721612914279929,-0.292724750385256,-0.298802385135047,-0.242226396613356,-0.0467138002481822,-0.0540254908386681,0.969352158296698,-0.0742840974798734,0.0930700783789007,-0.164934012954779,0.181715042167419,-0.433001228715086,0.51214403951981,0.698703177885229,-0.0695793518360718,0.78097396535695,-0.264466947256407,-0.00460358858852932,0.856898274976757,0.287551195143434,0.0184573334612085,0.199095554701105,-0.186263671501302,-0.00202751097198407,0.0842085937586561
"2012-07-31",0.108732315068814,-0.267601964967359,-0.359411409651715,-0.163901564897981,-0.400280595537527,-0.204451759966296,-0.480419533939998,-0.231853042688684,-0.259281042889739,-0.309429159353067,-0.252413934098583,-0.277066721025468,-0.242477907137593,0.0714289887887092,-0.492963426799102,0.205919255117226,0.985355050447457,-0.26644012858121,-0.106791853620251,-0.112076876267336,-0.185821914684784,0.0393540154506657,0.0471001514395442,-0.221058964867911,-0.822894116157983,0.174407454022623,-0.173226819977209,-0.178249787770139,-0.254698817609919,-0.269174990067314,-0.562271269071175,-0.73071363880837,-0.326317772010182,-0.0705434050832446,-0.313912746362443,-0.219067483341898,-0.000296117427885289,-0.144515668826492,-0.586167249118318,-0.225084959080085,-0.406877583252773,-0.5564056538277,-0.716296363404388,-0.327662888622794,-0.635635081079412,-0.653241344270268,-0.142255194517871,0.122826201843783,-0.744997504495289,-0.302839277303286,-0.331950943913918,-0.258575558067556,-0.082201187444775,-0.0865361009883796,0.867667411474587,-0.129006194129891,0.0894018479027747,-0.21374358453618,0.132159530408894,-0.437329200580944,0.368758552646787,0.357095749665335,-0.0346909042953939,0.695806092819401,-0.263310156136489,-0.0267079042020735,0.776709762283565,0.200287452512223,0.00612069541747951,0.18715722235702,-0.253200369899815,-0.0905711080808894,-0.0180656289933378
"2012-08-01",0.0984634078825061,-0.301564436088292,-0.309271085834008,-0.166932927928056,-0.376934617285898,-0.202046829762314,-0.441504565344792,-0.230892120819395,-0.273037119426865,-0.295586551044549,-0.289255395167085,-0.316648483941192,-0.284233013614015,-0.0384790250636061,-0.653987174331905,0.240461841113554,0.888949292340715,-0.236940928576674,-0.0880378133804628,-0.0917912903673688,-0.174167832308622,0.0674720270798464,0.0110193689169322,-0.22992010965352,-0.792572972201569,0.207503447134163,-0.1514773818029,-0.154925328853314,-0.240472830480799,-0.27699428078666,-0.527907824850947,-0.713887717148359,-0.334903312589567,-0.238223828826382,-0.475963844743495,-0.247665121052195,-0.290864670661295,-0.195455889411764,-0.60557832418959,-0.262225139163337,-0.397259367800569,-0.60024207917594,-0.702023781629877,-0.331558073782766,-0.704946207218534,-0.707641694626321,-0.292988499446456,0.0958728999106099,-0.736534152449302,-0.350258722269403,-0.332321184426331,-0.264674546329206,-0.0994138180042988,-0.102499940966034,0.773161362400435,-0.172973271316314,0.0681985150306747,-0.247064869993733,0.077087172400521,-0.456861069327967,0.149561500967914,-0.0479432145452834,0.0153462105731747,0.643752541951076,-0.231121465770408,-0.0873303658149282,0.618268256035449,0.069767897183511,-0.267171340922393,-0.0509034351979568,-0.383087846712103,-0.342329561045922,-0.27275812196959
"2012-08-02",0.0938460073439258,-0.258261087476529,-0.23433608471741,-0.14692729981309,-0.351326877356799,-0.196135375363505,-0.387186466164463,-0.182588014688848,-0.274815638206859,-0.267415448550106,-0.281651588584572,-0.261635692523706,-0.279507848896525,0.0387350208485437,-0.662818931607981,0.218130878919677,0.57392412559525,-0.210951479768063,-0.0920172889557164,-0.0977241434909208,-0.182322195481237,0.0466815389177004,-0.0162093415884577,-0.246082793968987,-0.682462322006739,0.190319564281491,-0.148525436244507,-0.154055257693574,-0.24193741938009,-0.288968528676849,-0.494290326421824,-0.696272950799749,-0.342681840753528,-0.232945473247429,-0.581937625436554,-0.265720582006975,-0.360190652690428,-0.239863597809779,-0.559539034819764,-0.291688825056849,-0.384613949964161,-0.632138418346371,-0.687081816939242,-0.332400446508909,-0.748420443463496,-0.73579786574341,-0.382853887270092,0.079233249769907,-0.643516133525716,-0.39050525513422,-0.333550066144715,-0.261559979398136,-0.108981030737316,-0.113440771301007,0.701392160334864,-0.173356885895672,0.0379993219161363,-0.267058317780495,0.0970045924425831,-0.45445250238095,-0.0296452392565972,-0.161379031625868,0.0192719154602339,0.571971673107128,-0.181883341791759,-0.104318623477776,0.55566748485803,-0.157269026037619,-0.743952872721512,-0.563921827673441,-0.59563398883506,-0.661725980900949,-0.609025177707021
"2012-08-03",0.103234039892764,-0.304453263281648,-0.195306757755885,-0.144817313369218,-0.333236927027939,-0.194653554100151,-0.343180924126754,-0.183993682302167,-0.285425902349857,-0.248591431719591,-0.311065277333871,-0.291955738540195,-0.31152645716723,0.17733612216812,-0.689954302914674,0.208014362759161,0.461234172314101,-0.167883019677213,-0.0425795433247114,-0.0477927977512036,-0.13495883178701,0.0698524095142049,-0.0746119151514722,-0.257721659746261,-0.55713225937787,0.184114609150707,-0.0864061186081113,-0.0915393303216873,-0.182355172900647,-0.294240763716179,-0.460253250183289,-0.686047344191853,-0.360263866675712,-0.24598203532676,-0.680793020299967,-0.325026523444824,-0.422366936650711,-0.258817933155185,-0.494177197428966,-0.313818038555841,-0.348944134128308,-0.664239555480381,-0.666994808336816,-0.332255321914354,-0.779483814535069,-0.759381859283703,-0.517796378207962,0.0901071274248694,-0.516077363828775,-0.400149570451014,-0.308912813227093,-0.204580049368475,-0.0435917077749012,-0.0477714961242984,0.759605907045788,-0.116330678014849,0.107095391593635,-0.253426593461834,0.125257049783274,-0.415375589180549,0.0325638689181493,-0.191129627164356,0.0348690329429159,0.586111281679312,-0.114803965107527,-0.0807771519083981,0.552438815384379,-0.388493851166534,-1.13112065561574,-0.973575770709852,-0.807387611953722,-1.00483993235872,-0.967754042852904
"2012-08-06",0.0862346016446788,-0.329076289036184,-0.143303403937369,-0.153452518662538,-0.313984604439111,-0.187725065952076,-0.295573491317175,-0.192381384724261,-0.279497302627066,-0.215699624243599,-0.351055030495886,-0.295675172913321,-0.351225008298901,0.089651081098784,-0.851330683265954,0.176509974650883,0.517903920089648,-0.143409777714325,-0.0187552696357947,-0.0191580502930066,-0.10413114078313,0.0406751639869013,-0.13033683531131,-0.265069941355341,-0.370591173820554,0.169036723221964,-0.0466788184349283,-0.046869229053656,-0.13559862900319,-0.292042157514491,-0.43646949720631,-0.680010259634383,-0.384289795690552,-0.243902170891839,-0.701476910219595,-0.366842244415258,-0.511544670652011,-0.248120044885878,-0.371274798471845,-0.319876442089737,-0.306109816004128,-0.620260196271824,-0.644556014557108,-0.33097765250906,-0.760337387981504,-0.750966320293626,-0.596968305803237,0.105255318630434,-0.332056716881018,-0.399959190125834,-0.250207727127784,-0.140666654817518,0.00617018288465933,0.00538092442507045,0.805744820411669,-0.0742789470401182,0.130265940035017,-0.233795600583753,0.114191107854539,-0.391095586224181,0.0980343057487668,-0.285939791486676,0.0307830602444988,0.57136885310261,-0.0536874335887857,-0.105709863772401,0.460751760952384,-0.625789680844088,-1.61425202466393,-1.44433433460334,-1.03533652138445,-1.32446937754968,-1.32278337237232
"2012-08-07",0.0389285074344684,-0.304867495498813,-0.147898698307451,-0.150737521882395,-0.305345247646881,-0.186352388956291,-0.224301207635519,-0.154045344131693,-0.260229752250035,-0.181919948607304,-0.394725619418183,-0.273526328330711,-0.392130416178782,0.0234337151132618,-1.10223447956502,0.293399914973543,0.642897997078096,-0.0490624868351138,0.0392284018476848,0.037011907255281,-0.0410387261153776,0.0346607444832581,-0.195836898887358,-0.27127357931071,-0.13754852762706,0.291866856537905,0.0290206899016022,0.0267682334414345,-0.0550190845858862,-0.288594825195058,-0.414019938390673,-0.67409930750192,-0.40882161131779,-0.312462574679013,-0.76291119073468,-0.44318980572665,-0.719350882012474,-0.223395868085663,-0.219279952414752,-0.297817999308856,-0.24303079979788,-0.549827046006217,-0.616374183143472,-0.328417854892013,-0.703466816910378,-0.71749794456095,-0.654343935850846,0.0900671258659815,-0.11939433391485,-0.363764315077144,-0.184790646924206,-0.0830493084866948,0.0554014043932225,0.0533351104523266,0.891815312750907,-0.00114151203410569,0.135411129457399,-0.233650719074755,0.114067417811593,-0.341966019596056,0.223425539370607,-0.490803221866022,0.0595617772946044,0.608794270388181,0.00544708857542304,-0.112326141309395,0.457692297714127,-0.731248541924407,-1.93572607409306,-1.70969831382987,-1.20443551514797,-1.66151390667112,-1.67515566395558
"2012-08-08",-0.00414481623993778,-0.301947234306143,-0.186924241986173,-0.15496276490849,-0.291911046146259,-0.188698615682813,-0.174670721994548,-0.135044185877726,-0.244418378690532,-0.175905539766846,-0.350334212475624,-0.292623410785533,-0.343208858627965,0.20604808736548,-1.0585798534446,0.424551473078675,0.769379989229894,0.0511246756679906,0.150369309275412,0.147888979715459,0.0791170460277132,0.102621340445028,-0.203923563065444,-0.224757199906583,0.0712180957409106,0.427620548839207,0.146308902942698,0.143622350306644,0.071126541811296,-0.240026951107232,-0.363968102928114,-0.670943444807321,-0.438676333441854,-0.345458063907518,-0.878752933658809,-0.484828717821646,-0.883943090796985,-0.188538331191228,-0.120640877074322,-0.293429628649166,-0.174654994232693,-0.479920806168736,-0.565266261708066,-0.323483605605789,-0.651492758800796,-0.68167386147218,-0.659654491266949,0.0931153068593738,0.069516784544606,-0.33066310880283,-0.108925204107786,-0.0156069653700703,0.129496872096641,0.127321438264448,0.964887279252703,0.0589247627626015,0.189696537925279,-0.198921633445868,0.108617809693138,-0.27235004118059,0.482720028563586,-0.643135336483568,0.0711933201271149,0.701936583297347,0.105586649249154,-0.0828470195177956,0.606643280508274,-0.780387384518057,-1.92698509743652,-1.71076608120769,-1.29782102562433,-1.93904488132933,-1.96377331949324
"2012-08-09",-0.0469511104294608,-0.423522876997651,-0.245838664853298,-0.192751206718337,-0.285035535701905,-0.191168564230628,-0.162724784664467,-0.191961112493414,-0.238662700290454,-0.169163948903737,-0.360879147263415,-0.42540671823451,-0.355254862926269,0.157442743811645,-1.09895297154881,0.549050067350782,0.91324146320722,0.154666080623096,0.296267349173828,0.291983823349962,0.22579602209533,0.167650969946281,-0.176975809534267,-0.155229352473264,0.32448140789567,0.562548669159869,0.300928619077388,0.296138328886294,0.225796631324069,-0.167033298383542,-0.321291982146789,-0.662210482055986,-0.460114836861161,-0.444954396239853,-0.944345467584249,-0.509003885563363,-1.12210374870221,-0.15254257477813,0.00899905086281036,-0.297303011399117,-0.0998101253947866,-0.417432565320484,-0.517109042466772,-0.315288292494146,-0.579088005508033,-0.629845425359792,-0.661403553729152,0.095670111720881,0.297113984184351,-0.270178773854673,-0.0243951453645086,0.0535690902861106,0.226012764860355,0.222637938331406,1.03010474965585,0.111859430350531,0.236960161648775,-0.146197119207844,0.0698867236613691,-0.201180622925279,0.754419150338894,-0.90634694929163,0.098905332286767,0.832285338560613,0.211768259369824,-0.0622466409641127,0.559962018516327,-0.710528817137292,-1.78765108244171,-1.54311137645903,-1.28112564413792,-2.02576289440185,-2.0655802954342
"2012-08-10",-0.107453458255542,-0.558876287978116,-0.260969842424335,-0.233743094345866,-0.270742490479605,-0.189718237997939,-0.163255032481092,-0.243484937952352,-0.21533174985125,-0.159373886872134,-0.464290131490986,-0.57514665911582,-0.459167914788997,0.102831810696363,-1.04923353625768,0.746325531453279,1.03494401609213,0.264520559649882,0.412355568123209,0.407224053952116,0.358590688102862,0.234529039687742,-0.12583872938568,-0.085718877163971,0.518594187740636,0.761612891201244,0.429333160408807,0.423456746936205,0.37101387733102,-0.090581569150967,-0.283815180014271,-0.655923368662456,-0.480660861000967,-0.543127183115464,-1.09280165803284,-0.500895772878469,-1.17056309976804,-0.123248410926581,0.109797614418387,-0.280438275165025,-0.0272655848994101,-0.378789584439545,-0.470813565808903,-0.307225913368529,-0.502206575055054,-0.57447329321614,-0.628167769082257,0.0929917445460221,0.473050024098948,-0.196302701308666,0.0232365364088294,0.115129145778262,0.308409465590053,0.304478973646386,1.14986703750791,0.17694693605728,0.29757336103935,-0.0872686027695929,0.0413217100557268,-0.154979745506429,0.947627463035864,-0.977860324961227,0.129615926176179,0.939499459441102,0.294974115829468,-0.0944055452913838,0.397315172475148,-0.522643412290619,-1.6962360419189,-1.4614831705046,-1.18526444796715,-2.04171639564544,-2.07911227595585
"2012-08-13",-0.100641206801394,-0.521363430565127,-0.238029062868093,-0.221754778373367,-0.246537504121349,-0.184268258711067,-0.126721824517608,-0.223232012613136,-0.20110769991901,-0.146376984564655,-0.535120445420879,-0.551865238812054,-0.529981411887204,0.19923984435511,-0.989317038332534,0.827349114674645,1.16941395874755,0.341601369156853,0.564004454078355,0.556984473566005,0.523149210986883,0.346688477791052,-0.0726662851089728,0.00271968628646036,0.702262804686326,0.838505219227007,0.583757088132337,0.575712424413752,0.538231855850947,-0.00209922498947517,-0.252164019993005,-0.638497843127376,-0.50339005762202,-0.625177463766328,-1.12570624765677,-0.507652451661215,-1.21493758334107,-0.0806499680588112,0.216902854604843,-0.246104168509321,0.0258606115098902,-0.328711669917129,-0.434152449858913,-0.298526702178139,-0.430987937254588,-0.52698576874016,-0.58944530961603,0.126254919360072,0.626438195213821,-0.151097255285674,0.0675465965279376,0.17198450060705,0.386105290934632,0.380983166033005,1.25316869876756,0.270364123175509,0.353320249745538,-0.0367772664695311,0.0626953296690596,-0.134681391776762,0.953053447967984,-1.01587442763183,0.171180042958124,1.05333386887649,0.343913409368583,-0.150344775989769,0.32624499903759,-0.398312004064423,-1.49687773002156,-1.26652692524466,-1.07844092635821,-1.98934165359788,-2.01718646212792
"2012-08-14",-0.062451709528007,-0.484360278163098,-0.201400522878074,-0.200532061778568,-0.227946255523975,-0.18006075769678,-0.107177371397349,-0.202629674084876,-0.206378420304516,-0.145400731711636,-0.514031256612809,-0.521249497293401,-0.50939444964724,0.165696366338715,-0.875658590076101,0.868638742907172,1.41425180448112,0.393842371575223,0.6559127174819,0.650381906555026,0.623337186044482,0.435370165171461,-0.00851450697013602,0.0860884437802828,0.782594077130895,0.861939700772072,0.665472330624575,0.65894320304409,0.628337715708116,0.0745528444345219,-0.23573654308778,-0.615246810058756,-0.527300250168837,-0.795729754428794,-1.17769979422871,-0.490870066196812,-1.24041925777603,-0.0437943767076154,0.263338052958843,-0.218081290994224,0.0358658488500921,-0.280966428175819,-0.404361356008761,-0.291404549797159,-0.358821963322249,-0.484145619527405,-0.543132433515979,0.143738564445167,0.662537094417011,-0.14254907889461,0.0757626466162491,0.178338969361794,0.374169022815872,0.37041972928622,1.3669662548457,0.333775290476298,0.313342586934971,-0.028399897276784,0.0172481227521361,-0.13234600166459,0.970111537127221,-1.06749660770397,0.226806578522362,1.02412808864838,0.332787639923163,-0.166515681632869,0.302020535241946,-0.262660367177198,-1.28746369960117,-1.07711053879611,-0.920521305126242,-1.85804432075234,-1.85437469332811
"2012-08-15",-0.00966025713535005,-0.404852522186213,-0.175593106287614,-0.171023954924321,-0.228499615633577,-0.178525906532165,-0.0860441956632865,-0.17256440078988,-0.193296073093993,-0.142557859935063,-0.479671784702968,-0.459680475011239,-0.474212812686453,0.0725533393561588,-0.779365573917855,0.808414682591323,1.57499849444146,0.378494620555074,0.709309963162461,0.701590103558403,0.686821182518354,0.505455408395051,0.039729281621053,0.153733445999099,0.821749277390465,0.79522569450781,0.707586697398141,0.698758633123479,0.680918185019059,0.135440598415495,-0.206490164513587,-0.597712230941146,-0.551889205583802,-0.876133074923029,-1.15818879531422,-0.461985789101026,-1.29861166529806,-0.0328614888959604,0.305777624259966,-0.180414348697251,0.00609860956061621,-0.247117406655961,-0.379262718707585,-0.285939239956239,-0.309462052116093,-0.45475871502662,-0.488058736569702,0.164173167667609,0.690326260540215,-0.14688657381642,0.0922518254112336,0.189341895848727,0.38692241136625,0.381705467867809,1.36713103102569,0.338856862535239,0.338808666137928,0.00928000069235408,-0.0455927530111735,-0.143613172874657,0.934253756534232,-1.20022777215144,0.238453228640351,1.03516483762723,0.315084996869524,-0.138446900615693,0.270236823015737,-0.194934642987999,-1.0982685960495,-0.90577951685067,-0.780861028166615,-1.67638609016007,-1.65944731312557
"2012-08-16",0.00909903624894683,-0.418814305764442,-0.167828864178051,-0.164714582562288,-0.234895037122648,-0.181191136291153,-0.0330212056220379,-0.169538614266049,-0.174098562981333,-0.136825100652177,-0.466184223440366,-0.482106709019527,-0.46286215641553,0.259881190003187,-0.676667905862883,0.801110627396359,1.81140000366301,0.360075031137804,0.679142809650685,0.669324275732308,0.662885981890942,0.501177523363272,0.023284290108824,0.144211162815852,0.979221391004998,0.78732351130642,0.67161361806617,0.660645541774978,0.651687493646273,0.122758205495552,-0.185543811358122,-0.596373006795267,-0.57407723392081,-0.894762513270117,-1.16618178926756,-0.454002415665495,-1.4051959484632,-0.0396595137222073,0.469269798874264,-0.148690981989635,0.00404011054907495,-0.221883817684971,-0.354033430605017,-0.281130888520969,-0.262603384119531,-0.420367923237239,-0.528704403714544,0.193580960853911,0.85474962682502,-0.11346854682979,0.110795606531941,0.20042499489398,0.395848185200007,0.388983468745371,1.4232415987517,0.376688110622484,0.382507733883292,0.0259713421650771,-0.0334137104062961,-0.137697711634988,0.863523701869982,-1.37284018885987,0.250778256159487,1.03988854194838,0.302476668430717,-0.121182048447788,0.111735219312874,-0.0351460257544184,-0.866743579812139,-0.689716467898708,-0.663062094452571,-1.42354630827335,-1.39838476978376
"2012-08-17",0.0375166251828084,-0.390209021233817,-0.142528979862939,-0.145058708747976,-0.240555963872542,-0.18292794772298,0.0110693243531864,-0.143666616676764,-0.161998420100412,-0.12907468216659,-0.448710438127269,-0.461902476390436,-0.446956425357217,0.131521357762238,-0.548053569238005,0.77671497676907,1.92808665362192,0.337798973709774,0.619260326979818,0.612908105584376,0.611513245775263,0.428763602669901,0.00142870815645735,0.0998209293079014,1.1133817279828,0.765879456222527,0.612357187344918,0.605093194282717,0.601606928056842,0.0791634118008502,-0.206304260676298,-0.602733184993396,-0.598539012816756,-0.794992491305998,-1.11126795599141,-0.429593798756238,-1.4683175435935,-0.0414929463169311,0.647283932412047,-0.131747953625151,0.000853880835355809,-0.179673590675017,-0.336550482946406,-0.279510995928138,-0.229707462919995,-0.396583164137734,-0.570371091818945,0.219491139318076,0.998280811535411,-0.0654555381115006,0.117982343017335,0.210638753073144,0.387454191592847,0.382933460409716,1.38780334440688,0.38938082297071,0.36776709859866,0.015629756695548,0.00551869434128111,-0.128002181828862,0.823716100485299,-1.50684866687606,0.223139358783132,0.974480190298101,0.249739739936218,-0.0932688152349384,0.0127830579131185,0.125334279645039,-0.584615320268495,-0.427280308133387,-0.550256162361875,-1.14209871189982,-1.11405859270019
"2012-08-20",0.0792758473913865,-0.51814190503938,-0.188944669238298,-0.167167164219074,-0.266672270665849,-0.196644295702269,-0.00996148650870448,-0.219279193649911,-0.161588829268926,-0.152192684428593,-0.532814569091503,-0.57340336366705,-0.536444273697252,-0.0519248223717277,-0.390127085554221,0.720894359682458,1.98562924549589,0.332112193681908,0.559673202051426,0.55357480906681,0.55876732416723,0.37971834482489,-0.0246075700978809,0.0615916919602921,1.14374592643301,0.706882189781477,0.543952538382362,0.537070008901444,0.54075321825066,0.0357116895984609,-0.220419235083089,-0.611342870514813,-0.629194535246137,-0.705832548278599,-1.01389424703147,-0.403138960055368,-1.5079822461311,-0.0478900914776449,0.751879783794523,-0.0980071903110801,-0.00557377069969805,-0.103665709008823,-0.341572901606697,-0.278814771474247,-0.186874386882207,-0.375746717376995,-0.58877149748738,0.25361195227955,1.07302584904548,-0.0298552235833965,0.114597164086948,0.239555987476494,0.41599061157787,0.411395630023363,1.34496921197644,0.401471303756273,0.433006979299046,0.0401474745787123,0.0697863836431858,-0.104339802021265,0.837622424577369,-1.5991696849557,0.209799103734743,0.955131056506865,0.209680755899255,-0.0278591241453214,-0.0202952974937114,0.257029946369883,-0.336370267360044,-0.212062545154385,-0.432671019856392,-0.856544111920464,-0.818069684011663
"2012-08-21",0.0620915343534841,-0.761815588242035,-0.273428203523747,-0.24369320769057,-0.293612073809261,-0.212113312896781,-0.0747072206740425,-0.376055872363895,-0.166677261306551,-0.181771991564699,-0.681990026594372,-0.800388914022031,-0.690779551655353,0.0708471488761499,-0.355819612459077,0.654279561903571,1.94379813291891,0.29994388783055,0.479441983087979,0.473815297595546,0.488029177641978,0.307388828526284,-0.0508017376165154,0.00440235740571957,1.22484414249882,0.646889665044711,0.46863900207239,0.462316005137296,0.475680477935843,-0.0176375154211884,-0.234405482586134,-0.621069980227837,-0.659144924743649,-0.699696197319649,-0.89532844974964,-0.360075258542752,-1.41801858216882,-0.0435833576009244,0.908899156720742,-0.0640223922802883,0.0117403356231545,-0.0472487431603759,-0.345688056028442,-0.278340691200826,-0.154399612626831,-0.35783065933104,-0.614608244839689,0.302724116382469,1.23421852541669,0.0142455562362023,0.124311509090688,0.303791494266513,0.507035207126011,0.502249750644196,1.35892920806333,0.466177281299329,0.59711182869934,0.110386448353434,0.229914219645626,-0.0640319160507654,0.935777764239415,-1.46643734162186,0.266346426668135,1.02479493675586,0.200080371206829,0.0309071764647232,-0.0558732732711925,0.340063254283671,-0.227287306141103,-0.10955063554699,-0.34931764105556,-0.626441097676042,-0.593828436232226
"2012-08-22",0.0449616137981076,-1.06075990766401,-0.377119801107623,-0.340882820853932,-0.33647558393425,-0.230941480825285,-0.168299655387413,-0.578618017409359,-0.194725986420209,-0.234896363693758,-0.962626832365565,-1.07874201479939,-0.978397578321006,0.150805145867383,-0.425363832799457,0.583201620557247,1.91429301130262,0.277290846083523,0.410296920641956,0.405120784845233,0.421101031979581,0.224727043428134,-0.0525401105147567,-0.0388760119811891,1.33385059174637,0.58918301671952,0.407980775069199,0.402163225761619,0.417551092644868,-0.0545696257465612,-0.242862325842432,-0.620811349187316,-0.683276395356334,-0.681479118105453,-0.742846057171942,-0.31017246015877,-1.16698086546732,-0.0390977082274795,1.09597516503257,-0.0434065380533083,0.0240236757424043,0.0316448480532726,-0.349620304860819,-0.28153767695993,-0.108490222325569,-0.340389599612157,-0.594912915813451,0.326790120039096,1.41145795520281,0.0665415319992194,0.136437978861727,0.364367940396854,0.59023786159493,0.585299035562329,1.41969503555117,0.550401259081995,0.726058689917263,0.179631134685036,0.412783869292964,-0.0171311757374652,1.05257211843347,-1.07547082167926,0.325453174477637,1.12028159454407,0.173157189778467,0.113174154761964,-0.077824181460342,0.397466179806504,-0.183833563038816,-0.0442021133765343,-0.296292315088827,-0.426528325557405,-0.41129507063774
"2012-08-23",0.0454252126394998,-1.46003152493247,-0.508423191832477,-0.462863829734662,-0.38600968211827,-0.255441367167456,-0.321440498950383,-0.847224285836727,-0.233874829425753,-0.311042850414254,-1.32137439003684,-1.43459017579687,-1.34597281090955,0.10345013614497,-0.467057781611535,0.508857096832718,1.82640361739514,0.246331012801364,0.311861134396408,0.307229599993571,0.330363092554119,0.0913599418420788,-0.0671701361350426,-0.0920919595490337,1.44821041644758,0.518502692979,0.321528461650853,0.316329217170833,0.339447503399626,-0.0984867729625441,-0.24781882837449,-0.614043843246977,-0.68756019273167,-0.615452668993039,-0.573209203259172,-0.26431032078011,-0.824825298926752,-0.0282677059230853,1.31225806436676,-0.00967447797855128,0.0431815062438762,0.0772574278373533,-0.355764064401924,-0.28559386223765,-0.0864303712790629,-0.333639020611863,-0.581077048417412,0.34321324848194,1.60317652913685,0.0983166785384214,0.151120611515638,0.421220841759545,0.67025201735067,0.665151914869915,1.45611204307872,0.611275588439234,0.834187140757784,0.254698599705742,0.574516946731444,0.0171469875426748,1.18185791051893,-0.581581300926892,0.356236133575642,1.23144184611708,0.129251301779932,0.153576785892004,0.130543858056779,0.395830496175281,-0.219510663394351,-0.0750261319959498,-0.280148192953788,-0.30996072162702,-0.300821658859098
